index,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,y
2393,Two_Story_1946_and_Newer,Residential_Low_Density,82,10672,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,Good,Typical,PConc,Excellent,Typical,Gd,1054,1054,GasA,Good,Y,SBrkr,1054,1335,2389,0,2,4,1,Good,10,Typ,1,Good,BuiltIn,3,672,Typical,Typical,Paved,64,0,0,0,No_Pool,No_Fence,None,0,11,2006,New,Partial,A
2244,One_Story_1945_and_Older,C_all,60,6060,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Excellent,1930,2007,Hip,Good,Typical,BrkTil,Typical,Typical,No,100,837,GasA,Excellent,Y,SBrkr,1001,0,1001,0,1,2,1,Good,5,Typ,0,No_Fireplace,Detchd,1,216,Typical,Poor,Dirt_Gravel,0,42,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,D
2648,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,60,7200,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_Story,Below_Average,Average,1950,1950,Gable,Typical,Typical,CBlock,Typical,Typical,No,576,576,GasA,Excellent,Y,SBrkr,864,0,864,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,528,Typical,Typical,Paved,0,0,115,0,No_Pool,No_Fence,None,0,8,2006,COD,Normal,E
2128,Two_Story_1946_and_Newer,Residential_Low_Density,47,10820,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1999,1999,Gable,Good,Typical,PConc,Good,Typical,Gd,646,988,GasA,Excellent,Y,SBrkr,988,885,1873,0,2,3,1,Good,7,Typ,1,Typical,Attchd,2,597,Typical,Typical,Paved,123,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,B
1124,Two_Story_1946_and_Newer,Floating_Village_Residential,75,9375,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2003,2004,Hip,Good,Typical,PConc,Excellent,Typical,No,1053,1053,GasA,Excellent,Y,SBrkr,1053,939,1992,0,2,3,1,Good,9,Typ,1,Good,Attchd,2,648,Typical,Typical,Paved,45,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,B
2105,Two_Story_1946_and_Newer,Residential_Low_Density,85,11103,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,No,728,728,GasA,Excellent,Y,SBrkr,728,728,1456,0,2,3,1,Good,8,Typ,1,Typical,Attchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,D
2839,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,16012,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Below_Average,Below_Average,1954,1968,Hip,Typical,Typical,CBlock,Typical,Typical,No,263,954,GasA,Excellent,Y,SBrkr,1482,0,1482,0,2,3,1,Typical,6,Min1,1,Good,More_Than_Two_Types,2,609,Typical,Typical,Paved,30,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2006,WD ,Abnorml,D
2520,One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3874,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,TwnhsE,One_Story,Very_Good,Average,1980,1980,Gable,Good,Typical,CBlock,Good,Typical,Gd,419,1226,GasA,Typical,Y,SBrkr,1226,0,1226,1,1,1,1,Good,4,Typ,1,Fair,Attchd,2,484,Typical,Typical,Paved,78,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,C
1917,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,6860,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1956,1956,Gable,Typical,Typical,CBlock,Typical,Typical,No,100,1008,GasA,Excellent,Y,SBrkr,1008,0,1008,1,1,3,1,Fair,6,Typ,0,No_Fireplace,Detchd,1,308,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,D
2608,Split_or_Multilevel,Residential_Low_Density,83,10184,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,SLvl,Above_Average,Average,1963,1963,Gable,Typical,Typical,CBlock,Typical,Typical,Av,503,1083,GasA,Typical,Y,SBrkr,1146,0,1146,0,1,3,1,Typical,6,Typ,1,Good,Attchd,1,294,Typical,Typical,Paved,75,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,C
1899,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,8280,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1950,1950,Gable,Typical,Typical,CBlock,Typical,Typical,No,932,932,GasA,Excellent,Y,FuseA,932,0,932,0,1,2,1,Good,4,Typ,1,Good,Attchd,1,306,Typical,Typical,Paved,0,214,0,0,No_Pool,Good_Privacy,None,0,11,2007,WD ,Normal,E
118,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9790,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1963,1963,Hip,Typical,Typical,CBlock,Typical,Typical,No,678,1328,GasA,Typical,Y,SBrkr,1328,0,1328,1,1,3,1,Typical,6,Typ,2,Good,Attchd,2,528,Typical,Typical,Paved,26,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,D
2847,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10890,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Average,1938,1950,Gable,Typical,Typical,BrkTil,Fair,Typical,No,128,1058,GasA,Typical,Y,SBrkr,1058,493,1551,1,2,3,1,Fair,6,Typ,0,No_Fireplace,Detchd,1,240,Fair,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,D
1344,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Good,1930,1992,Gable,Typical,Typical,PConc,Typical,Typical,No,1078,1078,GasA,Typical,Y,SBrkr,1128,445,1573,0,2,3,1,Typical,8,Typ,1,Good,Detchd,2,360,Typical,Typical,Partial_Pavement,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,C
297,Split_or_Multilevel,Residential_Low_Density,85,19645,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,SLvl,Good,Above_Average,1994,2007,Gable,Typical,Typical,PConc,Good,Typical,No,80,423,GasA,Excellent,Y,SBrkr,896,756,1652,1,2,3,1,Good,6,Typ,0,No_Fireplace,BuiltIn,2,473,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,B
367,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11844,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2008,2008,Hip,Good,Typical,PConc,Excellent,Typical,Mn,2046,2046,GasA,Excellent,Y,SBrkr,2046,0,2046,0,2,3,1,Good,7,Typ,1,Good,Attchd,3,834,Typical,Typical,Paved,82,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,A
2251,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,44,12864,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,2002,2002,Gable,Good,Typical,PConc,Good,Typical,No,17,1409,GasA,Excellent,Y,SBrkr,1409,0,1409,1,1,1,1,Good,4,Typ,1,Good,Attchd,2,576,Typical,Typical,Paved,144,0,145,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,B
2655,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,49,5820,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Fair,Very_Good,1955,2005,Gable,Typical,Good,CBlock,Typical,Typical,No,906,1162,GasA,Excellent,Y,SBrkr,1163,0,1163,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1,220,Fair,Typical,Paved,98,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,D
815,Duplex_All_Styles_and_Ages,Residential_Low_Density,0,11855,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,Two_Story,Good,Average,2000,2000,Hip,Typical,Typical,PConc,Excellent,Typical,No,348,1168,GasA,Excellent,Y,SBrkr,1168,1619,2787,2,4,6,2,Typical,8,Typ,2,Typical,BuiltIn,4,820,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,B
1437,Two_Story_1946_and_Newer,Residential_Low_Density,68,9179,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1999,1999,Gable,Good,Typical,PConc,Good,Typical,No,240,873,GasA,Excellent,Y,SBrkr,882,908,1790,1,2,3,1,Good,7,Typ,0,No_Fireplace,Attchd,2,588,Typical,Typical,Paved,88,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Abnorml,C
206,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,70,5600,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwoFmCon,Two_Story,Below_Average,Average,1930,1950,Hip,Fair,Fair,Slab,No_Basement,No_Basement,No_Basement,0,0,GasA,Fair,N,SBrkr,372,720,1092,0,2,3,2,Fair,7,Mod,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,Othr,3500,7,2010,WD ,Normal,E
2072,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11075,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1984,1984,Hip,Typical,Typical,PConc,Good,Typical,No,0,1190,GasA,Excellent,Y,SBrkr,1522,0,1522,0,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,552,Typical,Typical,Paved,77,0,168,0,No_Pool,Good_Privacy,None,0,2,2007,WD ,Normal,C
735,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Very_Good,1925,1997,Gable,Typical,Typical,BrkTil,Typical,Typical,No,884,884,GasA,Excellent,Y,SBrkr,884,464,1348,1,1,3,1,Typical,5,Typ,1,Fair,Detchd,1,216,Typical,Typical,Dirt_Gravel,0,208,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,E
1875,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10355,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Average,1967,1967,Gable,Typical,Typical,CBlock,Typical,Typical,No,519,1214,GasA,Typical,Y,SBrkr,1214,0,1214,0,2,3,1,Typical,5,Typ,1,Fair,Attchd,1,318,Typical,Typical,Paved,111,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,D
757,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,41,5852,Pave,No_Alley_Access,Irregular,Bnk,AllPub,TwoFmCon,Two_and_Half_Unf,Good,Average,1902,2000,Gable,Typical,Fair,BrkTil,Typical,Fair,No,851,1020,GasA,Typical,N,FuseF,978,886,1864,0,2,6,1,Typical,9,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,188,102,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,E
219,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11341,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1957,1996,Hip,Typical,Typical,CBlock,Good,Typical,No,90,1392,GasA,Typical,Y,SBrkr,1392,0,1392,1,1,3,1,Typical,5,Mod,1,Good,Detchd,2,528,Typical,Typical,Paved,0,0,95,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,E
2173,Duplex_All_Styles_and_Ages,Residential_Low_Density,81,11841,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Duplex,SFoyer,Above_Average,Average,1990,1990,Gable,Typical,Good,CBlock,Good,Typical,Av,0,816,GasA,Typical,Y,SBrkr,816,0,816,1,1,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Paved,32,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,E
1957,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11664,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1948,1950,Gable,Typical,Typical,CBlock,Typical,Fair,No,746,1082,GasA,Typical,Y,SBrkr,1082,0,1082,0,1,2,1,Typical,5,Typ,1,Good,Detchd,1,240,Typical,Typical,Paved,130,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,E
1638,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,195,41600,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,TwoFmCon,One_Story,Average,Average,1969,1990,Gable,Typical,Typical,CBlock,Good,Typical,Gd,53,1100,GasW,Typical,Y,SBrkr,1424,0,1424,1,1,3,1,Typical,7,Mod,0,No_Fireplace,More_Than_Two_Types,3,828,Typical,Typical,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,D
2208,One_Story_1945_and_Older,Residential_Low_Density,50,6305,Pave,No_Alley_Access,Regular,Bnk,AllPub,OneFam,One_Story,Average,Good,1938,1950,Gable,Typical,Good,PConc,Fair,Fair,No,920,920,GasA,Excellent,Y,SBrkr,954,0,954,0,1,2,1,Fair,5,Typ,1,Good,Basment,1,240,Fair,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,E
1096,Two_Story_1946_and_Newer,Residential_Low_Density,41,12460,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1999,2000,Gable,Good,Typical,PConc,Good,Typical,No,167,1037,GasA,Excellent,Y,SBrkr,1037,1285,2322,0,2,4,1,Typical,8,Typ,1,Typical,BuiltIn,2,400,Typical,Typical,Paved,44,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,B
1661,Two_Story_1946_and_Newer,Residential_Low_Density,80,8000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Above_Average,1974,1974,Gable,Typical,Typical,CBlock,Typical,Typical,No,0,1084,GasA,Typical,Y,SBrkr,1084,793,1877,1,2,4,1,Typical,8,Typ,1,Typical,Attchd,2,488,Typical,Typical,Paved,96,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,C
2396,Two_Story_1946_and_Newer,Residential_Low_Density,86,11065,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,Mn,1085,1085,GasA,Excellent,Y,SBrkr,1120,850,1970,0,2,3,1,Excellent,8,Typ,1,Good,BuiltIn,3,753,Typical,Typical,Paved,74,0,0,0,No_Pool,No_Fence,None,0,10,2006,New,Partial,B
578,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9991,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Below_Average,Below_Average,1976,1993,Gable,Typical,Typical,CBlock,Typical,Typical,No,165,1281,GasA,Excellent,Y,SBrkr,1620,0,1620,1,2,3,1,Typical,8,Min1,1,Typical,Attchd,2,490,Typical,Typical,Paved,78,0,0,0,No_Pool,Good_Wood,None,0,6,2009,WD ,Normal,D
1264,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12929,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1960,1993,Gable,Typical,Typical,CBlock,Typical,Typical,Gd,384,1081,GasA,Typical,Y,SBrkr,1081,0,1081,1,1,3,1,Typical,5,Typ,0,No_Fireplace,CarPort,1,401,Typical,Typical,Paved,82,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,D
562,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,7150,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1962,1962,Gable,Typical,Typical,CBlock,Typical,Typical,No,182,912,GasA,Good,Y,SBrkr,912,0,912,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1,252,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,E
1933,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,7942,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Good,1953,1953,Hip,Typical,Typical,CBlock,Typical,Typical,No,0,1040,GasA,Typical,Y,FuseF,1040,0,1040,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1,293,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2007,WD ,Normal,D
1831,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43,12712,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Good,1973,2006,Gable,Typical,Typical,CBlock,Good,Typical,Mn,76,1044,GasA,Typical,Y,SBrkr,1055,0,1055,1,1,2,1,Good,5,Typ,1,Typical,Attchd,2,542,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,1,2007,WD ,Abnorml,D
494,Two_Story_1946_and_Newer,Residential_Low_Density,82,9430,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,1999,1999,Gable,Good,Typical,PConc,Good,Typical,Mn,89,1252,GasA,Excellent,Y,SBrkr,1268,1097,2365,1,2,3,1,Good,8,Typ,1,Good,Attchd,3,856,Typical,Typical,Paved,128,0,180,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,A
1759,Two_Story_1946_and_Newer,Residential_Low_Density,59,9649,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,1999,2000,Gable,Typical,Typical,PConc,Good,Typical,No,941,941,GasA,Excellent,Y,SBrkr,961,683,1644,0,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,460,Typical,Typical,Paved,42,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,C
200,One_Story_1945_and_Older,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1923,1950,Gable,Typical,Typical,BrkTil,Fair,Fair,No,164,1124,GasA,Typical,Y,SBrkr,1068,0,1068,1,1,2,1,Typical,5,Typ,1,Good,Detchd,1,288,Typical,Typical,Paved,0,128,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,E
2329,Two_Story_1946_and_Newer,Residential_Low_Density,59,16023,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,OneFam,Two_Story,Excellent,Average,2005,2006,Hip,Good,Excellent,PConc,Excellent,Typical,Gd,180,1398,GasA,Excellent,Y,SBrkr,1414,1384,2798,1,3,3,1,Excellent,11,Typ,1,Good,BuiltIn,3,670,Typical,Typical,Paved,37,0,0,0,No_Pool,No_Fence,None,0,3,2006,New,Partial,A
59,Two_Story_1946_and_Newer,Residential_Low_Density,108,14774,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Excellent,Average,1999,1999,Gable,Good,Typical,PConc,Good,Typical,No,1393,1393,GasA,Excellent,Y,SBrkr,1422,1177,2599,0,2,4,1,Good,10,Typ,1,Typical,BuiltIn,3,779,Typical,Typical,Paved,30,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,A
73,Two_Story_1946_and_Newer,Residential_Low_Density,70,11920,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2004,2004,Gable,Good,Typical,PConc,Good,Typical,Av,831,831,GasA,Excellent,Y,SBrkr,831,828,1659,0,2,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2,484,Typical,Typical,Paved,68,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,C
518,One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2009,2009,Gable,Good,Typical,PConc,Good,Typical,Mn,364,1300,GasA,Excellent,Y,SBrkr,1314,0,1314,1,2,3,1,Good,6,Typ,0,No_Fireplace,Attchd,2,552,Typical,Typical,Paved,112,0,0,0,No_Pool,No_Fence,None,0,9,2009,New,Partial,B
146,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10725,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Average,1959,1959,Hip,Typical,Typical,CBlock,Typical,Typical,No,270,1206,GasA,Fair,Y,SBrkr,1206,0,1206,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,1,312,Typical,Typical,Paved,21,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,E
369,Two_Story_1946_and_Newer,Residential_Low_Density,85,11900,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Average,Above_Average,1977,1977,Gable,Typical,Typical,PConc,Good,Typical,No,722,1122,GasA,Excellent,Y,SBrkr,946,988,1934,1,2,3,1,Typical,6,Typ,1,Typical,Attchd,2,567,Typical,Typical,Partial_Pavement,176,0,200,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,C
1556,One_and_Half_Story_Finished_All_Ages,C_all,52,5150,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Below_Average,Good,1910,2000,Gable,Typical,Typical,PConc,Poor,Typical,No,356,356,GasA,Typical,N,FuseA,671,378,1049,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,195,Poor,Fair,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,E
2632,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7400,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Above_Average,1962,1962,Gable,Typical,Typical,CBlock,Typical,Typical,No,236,1045,GasA,Good,Y,SBrkr,1045,0,1045,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,528,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,E
859,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Low,AllPub,OneFam,One_Story,Average,Average,1972,1972,Hip,Typical,Typical,CBlock,Typical,Typical,Av,117,894,GasA,Typical,Y,SBrkr,894,0,894,0,1,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,600,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,E
154,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Good,1955,2007,Gable,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,0,0,GasA,Excellent,Y,SBrkr,827,0,827,0,1,2,1,Typical,5,Mod,1,Poor,Detchd,1,392,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,E
2899,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,14331,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2002,2002,Hip,Good,Typical,PConc,Excellent,Typical,Gd,526,1800,GasA,Excellent,Y,SBrkr,1800,0,1800,1,2,3,1,Good,7,Typ,1,Good,Attchd,3,765,Typical,Typical,Paved,78,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,A
1246,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,102,9373,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Above_Average,1953,1953,Gable,Typical,Typical,CBlock,Typical,Typical,No,456,1152,GasA,Typical,Y,SBrkr,1152,0,1152,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,636,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,D
1054,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98,12704,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Very_Good,Average,2007,2007,Hip,Good,Typical,PConc,Excellent,Typical,No,570,1582,GasA,Excellent,Y,SBrkr,1582,0,1582,1,2,3,1,Good,7,Typ,0,No_Fireplace,Attchd,3,905,Typical,Typical,Paved,95,0,0,0,No_Pool,No_Fence,None,0,1,2008,New,Partial,A
2690,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Below_Average,Average,1924,1950,Gable,Typical,Typical,BrkTil,Typical,Fair,No,596,596,GasA,Poor,Y,FuseF,834,596,1430,0,2,3,1,Fair,7,Typ,0,No_Fireplace,Detchd,2,370,Fair,Fair,Paved,0,0,210,0,No_Pool,No_Fence,None,0,10,2006,WD ,Abnorml,E
2155,Two_Story_1946_and_Newer,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,1995,1996,Gable,Good,Typical,PConc,Good,Typical,No,141,1220,GasA,Excellent,Y,SBrkr,1220,870,2090,1,2,3,1,Good,8,Typ,1,Typical,Attchd,2,556,Typical,Typical,Paved,65,0,0,0,No_Pool,No_Fence,None,0,12,2007,WD ,Normal,B
1184,Two_Story_1946_and_Newer,Floating_Village_Residential,0,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,2002,2002,Gable,Good,Typical,PConc,Good,Typical,No,952,952,GasA,Excellent,Y,SBrkr,952,860,1812,0,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,469,Typical,Typical,Paved,112,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,B
